Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2234,Sandro\Sandro,br BRA,MF,QPR,eng Premier League,25,1989,17,17,1209,13.4,1,0,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches
2235,Lamine Sané\Lamine-Sane,sn SEN,DFMF,Bordeaux,fr Ligue 1,27,1987,23,22,1930,21.4,1,1,1,0,0,1,1,0.05,0.05,0.09,0.05,0.09,Matches
2236,Leroy Sané\Leroy-Sane,de GER,FWMF,Schalke 04,de Bundesliga,18,1996,13,7,610,6.8,3,0,3,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches
2237,Salif Sané\Salif-Sane,sn SEN,DFMF,Hannover 96,de Bundesliga,23,1990,18,16,1439,16.0,2,0,2,0,0,8,0,0.13,0.00,0.13,0.13,0.13,Matches
2238,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Guingamp,fr Ligue 1,24,1989,29,25,2276,25.3,0,4,0,0,0,7,1,0.00,0.16,0.16,0.00,0.16,Matches
2239,Baissama Sankoh\Baissama-Sankoh,gn GUI,DFMF,Guingamp,fr Ligue 1,22,1992,9,8,797,8.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2240,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Arsenal,eng Premier League,21,1993,3,2,138,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2241,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Crystal Palace,eng Premier League,21,1993,10,3,320,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2242,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Montpellier,fr Ligue 1,19,1994,32,30,2742,30.5,6,3,6,0,0,3,0,0.20,0.10,0.30,0.20,0.30,Matches
2243,Gianluca Sansone\Gianluca-Sansone,it ITA,FW,Sampdoria,it Serie A,27,1987,4,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2244,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Sassuolo,it Serie A,22,1991,35,30,2495,27.7,5,4,5,0,0,4,1,0.18,0.14,0.32,0.18,0.32,Matches
2245,Roque Santa Cruz\Roque-Santa-Cruz,py PAR,FW,Málaga,es La Liga,32,1981,12,11,912,10.1,4,1,3,1,1,0,0,0.39,0.10,0.49,0.30,0.39,Matches
2246,Fabiano Santacroce\Fabiano-Santacroce,it ITA,DF,Parma,it Serie A,27,1986,15,12,1005,11.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
2247,Felipe Santana\Felipe-Santana,br BRA,DF,Schalke 04,de Bundesliga,28,1986,4,3,305,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2248,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,23,1991,9,7,717,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2249,Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Milan,it Serie A,22,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2250,Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Empoli,it Serie A,22,1991,17,17,1214,13.5,7,3,6,1,1,3,1,0.52,0.22,0.74,0.44,0.67,Matches
2251,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Getafe,es La Liga,22,1992,35,31,2590,28.8,2,5,2,0,0,10,0,0.07,0.17,0.24,0.07,0.24,Matches
2252,Sercan Sararer\Sercan-Sararer,tr TUR,FWMF,Stuttgart,de Bundesliga,24,1989,7,6,380,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2253,Gennaro Sardo\Gennaro-Sardo,it ITA,DF,Chievo,it Serie A,35,1979,9,5,527,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2254,Bouna Sarr\Bouna-Sarr,gn GUI,DFMF,Metz,fr Ligue 1,22,1992,30,23,2075,23.1,2,2,1,1,1,6,0,0.09,0.09,0.17,0.04,0.13,Matches
2255,Ferjani Sassi\Ferjani-Sassi,tn TUN,DFMF,Metz,fr Ligue 1,22,1992,13,12,946,10.5,1,1,1,0,0,2,0,0.10,0.10,0.19,0.10,0.19,Matches
2256,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,26,1987,28,20,1794,19.9,7,6,7,0,0,3,0,0.35,0.30,0.65,0.35,0.65,Matches
2257,Stefan Savi?\Stefan-Savic,me MNE,DFMF,Fiorentina,it Serie A,23,1991,29,28,2513,27.9,2,1,2,0,0,5,1,0.07,0.04,0.11,0.07,0.11,Matches
2258,Javier Saviola\Javier-Saviola,ar ARG,FW,Hellas Verona,it Serie A,32,1981,15,4,465,5.2,1,2,1,0,0,1,0,0.19,0.39,0.58,0.19,0.58,Matches
2259,Lionel Scaloni\Lionel-Scaloni,ar ARG,DFMF,Atalanta,it Serie A,36,1978,3,1,134,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2260,Marcel Schäfer\Marcel-Schafer,de GER,DFMF,Wolfsburg,de Bundesliga,30,1984,16,7,670,7.4,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches
2261,Dani Schahin\Dani-Schahin,de GER,FW,Freiburg,de Bundesliga,25,1989,12,1,244,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2262,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DFMF,Chievo,it Serie A,25,1989,29,26,2119,23.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2263,Julian Schieber\Julian-Schieber,de GER,FW,Hertha BSC,de Bundesliga,25,1989,16,15,1276,14.2,7,0,7,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches
2264,Sven Schipplock\Sven-Schipplock,de GER,FW,Hoffenheim,de Bundesliga,25,1988,25,8,811,9.0,3,0,3,0,0,4,0,0.33,0.00,0.33,0.33,0.33,Matches
2265,Jan Schlaudraff\Jan-Schlaudraff,de GER,FWMF,Hannover 96,de Bundesliga,31,1983,5,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2266,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFFW,Leicester City,eng Premier League,21,1992,32,30,2531,28.1,3,2,3,0,0,4,0,0.11,0.07,0.18,0.11,0.18,Matches
2267,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,27,1986,24,24,2160,24.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2268,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,26,1988,22,22,1915,21.3,0,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches
2269,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFMF,Freiburg,de Bundesliga,24,1990,33,32,2823,31.4,4,8,4,0,0,2,0,0.13,0.26,0.38,0.13,0.38,Matches
2270,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,25,1988,27,26,2245,24.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2271,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Southampton,eng Premier League,24,1989,26,24,2186,24.3,4,1,4,0,0,6,1,0.16,0.04,0.21,0.16,0.21,Matches
2272,Christian Schulz\Christian-Schulz,de GER,DFMF,Hannover 96,de Bundesliga,31,1983,31,31,2642,29.4,1,0,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches
2273,Nico Schulz\Nico-Schulz,de GER,DFMF,Hertha BSC,de Bundesliga,21,1993,28,24,1985,22.1,1,0,1,0,0,2,2,0.05,0.00,0.05,0.05,0.05,Matches
2274,André Schürrle\Andre-Schurrle,de GER,FWMF,Chelsea,eng Premier League,23,1990,14,5,436,4.8,3,0,3,0,0,2,0,0.62,0.00,0.62,0.62,0.62,Matches
2275,André Schürrle\Andre-Schurrle,de GER,FWMF,Wolfsburg,de Bundesliga,23,1990,14,7,662,7.4,1,2,1,0,0,1,0,0.14,0.27,0.41,0.14,0.41,Matches
2276,Julian Schuster\Julian-Schuster,de GER,MF,Freiburg,de Bundesliga,29,1985,21,18,1546,17.2,0,0,0,0,1,7,0,0.00,0.00,0.00,0.00,0.00,Matches
2277,Daniel Schwaab\Daniel-Schwaab,de GER,DF,Stuttgart,de Bundesliga,25,1988,31,27,2346,26.1,1,1,1,0,0,2,1,0.04,0.04,0.08,0.04,0.08,Matches
2278,Ronnie Schwartz\Ronnie-Schwartz,dk DEN,FW,Guingamp,fr Ligue 1,24,1989,14,8,704,7.8,2,1,2,0,0,1,0,0.26,0.13,0.38,0.26,0.38,Matches
2279,Mark Schwarzer\Mark-Schwarzer,au AUS,GK,Leicester City,eng Premier League,41,1972,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2280,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hoffenheim,de Bundesliga,27,1987,28,26,2253,25.0,1,4,1,0,0,5,0,0.04,0.16,0.20,0.04,0.20,Matches
2281,Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,DFMF,Bayern Munich,de Bundesliga,29,1984,20,15,1361,15.1,5,4,5,0,0,4,0,0.33,0.26,0.60,0.33,0.60,Matches
2282,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,18,1996,2,1,153,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2283,Ryan Seager\Ryan-Seager,eng ENG,FW,Southampton,eng Premier League,18,1996,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2284,Haris Seferovi?\Haris-Seferovic,ch SUI,FW,Eint Frankfurt,de Bundesliga,22,1992,32,32,2842,31.6,10,6,10,0,0,8,1,0.32,0.19,0.51,0.32,0.51,Matches
2285,Carlos Selfa\Carlos-Selfa,es ESP,MF,Almería,es La Liga,22,1992,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2286,Davie Selke\Davie-Selke,de GER,FW,Werder Bremen,de Bundesliga,19,1995,30,22,1984,22.0,9,3,9,0,0,4,0,0.41,0.14,0.54,0.41,0.54,Matches
2287,Philippe Senderos\Philippe-Senderos,ch SUI,DF,Aston Villa,eng Premier League,29,1985,8,7,633,7.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2288,Luigi Sepe\Luigi-Sepe,it ITA,GK,Empoli,it Serie A,23,1991,31,31,2790,31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2289,Fran Serrano\Fran-Serrano,es ESP,DF,Córdoba,es La Liga,19,1995,2,1,140,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2290,Grégory Sertic\Gregory-Sertic,fr FRA,MF,Bordeaux,fr Ligue 1,24,1989,27,24,2089,23.2,1,0,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches
2291,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,FWMF,West Brom,eng Premier League,30,1984,28,20,1761,19.6,1,3,1,0,0,5,0,0.05,0.15,0.20,0.05,0.20,Matches
2292,Nicolas Seube\Nicolas-Seube,fr FRA,DFMF,Caen,fr Ligue 1,34,1979,24,22,1877,20.9,1,2,1,0,0,3,0,0.05,0.10,0.14,0.05,0.14,Matches
2293,Salva Sevilla\Salva-Sevilla,es ESP,MF,Espanyol,es La Liga,30,1984,26,17,1424,15.8,0,3,0,0,0,5,0,0.00,0.19,0.19,0.00,0.19,Matches
2294,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FWMF,Milan,it Serie A,21,1992,18,14,1194,13.3,3,3,3,0,0,3,0,0.23,0.23,0.45,0.23,0.45,Matches
2295,Jason Shackell\Jason-Shackell,eng ENG,DF,Burnley,eng Premier League,30,1983,38,38,3346,37.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2296,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Bayern Munich,de Bundesliga,22,1991,9,3,343,3.8,1,2,1,0,0,0,0,0.26,0.52,0.79,0.26,0.79,Matches
2297,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Inter,it Serie A,22,1991,15,8,747,8.3,1,2,0,1,1,3,0,0.12,0.24,0.36,0.00,0.24,Matches
2298,Luke Shaw\Luke-Shaw,eng ENG,DFMF,Manchester Utd,eng Premier League,19,1995,16,15,1121,12.5,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
2299,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,26,1987,32,32,2831,31.5,2,1,2,0,0,7,0,0.06,0.03,0.10,0.06,0.10,Matches
2300,Itay Shechter\Itay-Shechter,il ISR,FW,Nantes,fr Ligue 1,27,1987,13,6,481,5.3,1,0,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches
2301,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Swansea City,eng Premier League,22,1992,31,28,2449,27.2,3,5,2,1,1,9,1,0.11,0.18,0.29,0.07,0.26,Matches
2302,Ollie Shenton\Ollie-Shenton,eng ENG,MF,Stoke City,eng Premier League,16,1997,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2303,Djibril Sidibé\Djibril-Sidibe,fr FRA,DFMF,Lille,fr Ligue 1,22,1992,25,23,2096,23.3,2,2,2,0,0,5,1,0.09,0.09,0.17,0.09,0.17,Matches
2304,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,24,1989,32,32,2878,32.0,0,2,0,0,0,10,0,0.00,0.06,0.06,0.00,0.06,Matches
2305,Fadil Sido\Fadil-Sido,bf BFA,MF,Metz,fr Ligue 1,21,1993,5,1,105,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2306,Steve Sidwell\Steve-Sidwell,eng ENG,MF,Stoke City,eng Premier League,31,1982,12,5,450,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2307,Franco Signorelli\Franco-Signorelli,ve VEN,MF,Empoli,it Serie A,23,1991,13,4,518,5.8,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
2308,Franck Signorino\Franck-Signorino,fr FRA,DF,Reims,fr Ligue 1,32,1981,26,26,2262,25.1,0,4,0,0,0,8,0,0.00,0.16,0.16,0.00,0.16,Matches
2309,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,FWMF,Swansea City,eng Premier League,24,1989,32,32,2682,29.8,7,10,7,0,0,2,0,0.23,0.34,0.57,0.23,0.57,Matches
2310,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Monaco,fr Ligue 1,19,1994,32,25,2281,25.3,9,3,9,0,0,1,0,0.36,0.12,0.47,0.36,0.47,Matches
2311,David Silva\David-Silva,es ESP,FWMF,Manchester City,eng Premier League,28,1986,32,32,2646,29.4,12,7,12,0,0,8,0,0.41,0.24,0.65,0.41,0.65,Matches
2312,Gabriel Silva\Gabriel-Silva,br BRA,DFMF,Udinese,it Serie A,23,1991,11,8,619,6.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2313,Gastón Silva\Gaston-Silva,uy URU,DF,Torino,it Serie A,20,1994,5,4,324,3.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2314,João Silva\Joao-Silva,pt POR,FW,Palermo,it Serie A,24,1990,1,0,30,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2315,Lucas Silva\Lucas-Silva,br BRA,MF,Real Madrid,es La Liga,21,1993,8,3,340,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2316,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,29,1984,26,26,2308,25.6,1,0,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches
2317,Wellington Silva\Wellington-Silva,br BRA,FWMF,Almería,es La Liga,21,1993,31,23,1978,22.0,0,3,0,0,0,6,0,0.00,0.14,0.14,0.00,0.14,Matches
2318,Eddy Silvestre\Eddy-Silvestre,az AZE,MF,Granada,es La Liga,21,1992,5,1,235,2.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2319,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,it Serie A,29,1984,29,28,2508,27.9,0,2,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches
2320,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,27,1987,14,13,1185,13.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2321,Danny Simpson\Danny-Simpson,eng ENG,DF,QPR,eng Premier League,27,1987,1,1,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2322,Jerome Sinclair\Jerome-Sinclair,eng ENG,FW,Liverpool,eng Premier League,17,1996,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2323,Scott Sinclair\Scott-Sinclair,eng ENG,FWMF,Aston Villa,eng Premier League,25,1989,9,5,463,5.1,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches
2324,Scott Sinclair\Scott-Sinclair,eng ENG,FWMF,Manchester City,eng Premier League,25,1989,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2325,Giovanni Sio\Giovanni-Sio,ci CIV,FWMF,Bastia,fr Ligue 1,25,1989,13,9,805,8.9,5,0,5,0,0,2,1,0.56,0.00,0.56,0.56,0.56,Matches
2326,Guilherme Siqueira\Guilherme-Siqueira,br BRA,DFMF,Atlético Madrid,es La Liga,28,1986,25,24,2077,23.1,1,1,1,0,1,7,2,0.04,0.04,0.09,0.04,0.09,Matches
2327,Pantxi Sirieix\Pantxi-Sirieix,fr FRA,MF,Toulouse,fr Ligue 1,33,1980,14,7,589,6.5,1,0,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches
2328,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Paris S-G,fr Ligue 1,27,1987,34,34,3002,33.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2329,Maicon Sisenando\Maicon-Sisenando,br BRA,DF,Roma,it Serie A,33,1981,14,11,985,10.9,1,1,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
2330,Abdoul Sissoko\Abdoul-Sissoko,fr FRA,MF,Granada,es La Liga,24,1990,11,10,756,8.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2331,Mohamed Sissoko\Mohamed-Sissoko,ml MLI,MF,Levante,es La Liga,29,1985,21,12,1091,12.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2332,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Newcastle Utd,eng Premier League,24,1989,34,34,3031,33.7,4,2,4,0,0,9,2,0.12,0.06,0.18,0.12,0.18,Matches
2333,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,19,1995,2,1,91,1.0,0,1,0,0,0,0,0,0.00,0.99,0.99,0.00,0.99,Matches
2334,?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Roma,it Serie A,23,1991,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2335,Martin Škrtel\Martin-Skrtel,sk SVK,DF,Liverpool,eng Premier League,29,1984,33,33,2970,33.0,1,0,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches
2336,Petar Sliškovi?\Petar-Sliskovic,hr CRO,FW,Mainz 05,de Bundesliga,23,1991,2,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2337,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,24,1989,25,21,1879,20.9,4,0,4,0,0,2,1,0.19,0.00,0.19,0.19,0.19,Matches
2338,Robert Snodgrass\Robert-Snodgrass,sct SCO,FWMF,Hull City,eng Premier League,26,1987,1,1,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2339,Artur Sobiech\Artur-Sobiech,pl POL,FW,Hannover 96,de Bundesliga,24,1990,19,4,536,6.0,2,1,2,0,0,0,0,0.34,0.17,0.50,0.34,0.50,Matches
2340,Fran Sol\Fran-Sol,es ESP,FW,Villarreal,es La Liga,22,1992,2,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2341,Enrique Sola\Enrique-Sola,es ESP,FW,Athletic Club,es La Liga,28,1986,5,1,115,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2342,Roberto Soldado\Roberto-Soldado,es ESP,FW,Tottenham,eng Premier League,29,1985,24,7,804,8.9,1,1,1,0,1,1,0,0.11,0.11,0.22,0.11,0.22,Matches
2343,Michele Somma\Michele-Somma,it ITA,DF,Roma,it Serie A,19,1995,1,0,43,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2344,Michele Somma\Michele-Somma,it ITA,DF,Empoli,it Serie A,19,1995,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2345,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,25,1988,34,34,3060,34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2346,Alex Song\Alex-Song,cm CMR,DFMF,West Ham,eng Premier League,26,1987,28,25,2245,24.9,0,3,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches
2347,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,30,1983,35,35,3073,34.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2348,Marvin Sordell\Marvin-Sordell,eng ENG,FW,Burnley,eng Premier League,23,1991,14,2,289,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2349,Oliver Sorg\Oliver-Sorg,de GER,DF,Freiburg,de Bundesliga,24,1990,25,24,2052,22.8,1,3,1,0,0,3,0,0.04,0.13,0.18,0.04,0.18,Matches
2350,Bruno Soriano\Bruno-Soriano,es ESP,MF,Villarreal,es La Liga,30,1984,24,23,2083,23.1,2,1,1,1,1,3,0,0.09,0.04,0.13,0.04,0.09,Matches
2351,Fernando Soriano\Fernando-Soriano,es ESP,MF,Almería,es La Liga,34,1979,28,13,1441,16.0,3,1,3,0,0,9,0,0.19,0.06,0.25,0.19,0.25,Matches
2352,Roberto Soriano\Roberto-Soriano,it ITA,MF,Sampdoria,it Serie A,23,1991,33,29,2525,28.1,4,2,4,0,0,11,0,0.14,0.07,0.21,0.14,0.21,Matches
2353,Olivier Sorlin\Olivier-Sorlin,fr FRA,MF,Evian,fr Ligue 1,35,1979,30,26,2454,27.3,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
2354,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Palermo,it Serie A,35,1979,35,35,3150,35.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2355,Elkin Soto\Elkin-Soto,co COL,MF,Mainz 05,de Bundesliga,33,1980,16,4,422,4.7,3,1,3,0,0,3,0,0.64,0.21,0.85,0.64,0.85,Matches
2356,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,24,1990,9,7,605,6.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2357,Pape Souaré\Pape-Souare,sn SEN,DF,Lille,fr Ligue 1,24,1990,12,9,961,10.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2358,Modou Sougou\Modou-Sougou,sn SEN,FWMF,Evian,fr Ligue 1,29,1984,24,9,1141,12.7,2,3,2,0,0,4,0,0.16,0.24,0.39,0.16,0.39,Matches
2359,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,22,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2360,Lucas Souza\Lucas-Souza,br BRA,MF,Parma,it Serie A,24,1990,3,2,193,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2361,Emir Spahi?\Emir-Spahic,ba BIH,DF,Leverkusen,de Bundesliga,33,1980,22,22,1875,20.8,1,0,1,0,0,7,2,0.05,0.00,0.05,0.05,0.05,Matches
2362,Uroš Spaji?\Uros-Spajic,rs SRB,DF,Toulouse,fr Ligue 1,21,1993,17,17,1476,16.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2363,Maxime Spano\Maxime-Spano,dz ALG,DF,Toulouse,fr Ligue 1,19,1994,3,2,138,1.5,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
2364,Stéphane Sparagna\Stephane-Sparagna,fr FRA,DF,Marseille,fr Ligue 1,19,1995,4,1,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2365,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,35,1979,36,36,3204,35.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2366,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DFMF,Atalanta,it Serie A,21,1993,2,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2367,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Roma,it Serie A,31,1983,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2368,Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,it Serie A,22,1992,37,37,3330,37.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2369,Sébastien Squillaci\Sebastien-Squillaci,fr FRA,DF,Bastia,fr Ligue 1,33,1980,25,25,2104,23.4,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
2370,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Tottenham,eng Premier League,23,1990,12,4,459,5.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2371,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Montpellier,fr Ligue 1,23,1990,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2372,Marius Stankevi?ius\Marius-Stankevicius,lt LTU,DFMF,Hannover 96,de Bundesliga,33,1981,2,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2373,Jed Steer\Jed-Steer,eng ENG,GK,Aston Villa,eng Premier League,21,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2374,Maarten Stekelenburg\Maarten-Stekelenburg,nl NED,GK,Monaco,fr Ligue 1,31,1982,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
