Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2018,Brayan Perea\Brayan-Perea,co COL,FW,Troyes,fr Ligue 1,22,1993,12,6,517,5.7,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
2019,Álvaro Pereira\Alvaro-Pereira,uy URU,DF,Getafe,es La Liga,29,1985,6,6,408,4.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
2020,Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,eng Premier League,19,1996,4,0,84,0.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2021,Pedro Pereira\Pedro-Pereira,pt POR,FW,Sampdoria,it Serie A,31,1984,9,7,642,7.1,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches
2022,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Nice,fr Ligue 1,21,1993,26,26,2279,25.3,0,4,0,0,0,6,0,0.00,0.16,0.16,0.00,0.16,Matches
2023,Bruno Peres\Bruno-Peres,br BRA,MF,Torino,it Serie A,25,1990,31,30,2592,28.8,3,4,3,0,0,9,0,0.10,0.14,0.24,0.10,0.24,Matches
2024,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Juventus,it Serie A,24,1991,13,9,802,8.9,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches
2025,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,eng Premier League,22,1993,34,22,2048,22.8,6,2,6,0,0,4,0,0.26,0.09,0.35,0.26,0.35,Matches
2026,Enzo Pérez\Enzo-Perez,ar ARG,MF,Valencia,es La Liga,29,1986,20,16,1251,13.9,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches
2027,Hernán Pérez\Hernan-Perez,py PAR,MFFW,Espanyol,es La Liga,26,1989,32,27,2444,27.2,7,1,7,0,0,12,0,0.26,0.04,0.29,0.26,0.29,Matches
2028,Lucas Pérez\Lucas-Perez,es ESP,FW,La Coruña,es La Liga,26,1988,36,35,3135,34.8,17,8,16,1,1,3,0,0.49,0.23,0.72,0.46,0.69,Matches
2029,Pablo Pérez\Pablo-Perez,es ESP,MFFW,Sporting Gijón,es La Liga,21,1993,18,9,749,8.3,0,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches
2030,Rubén Pérez\Ruben-Perez,es ESP,MF,Granada,es La Liga,26,1989,31,30,2467,27.4,0,2,0,0,0,17,0,0.00,0.07,0.07,0.00,0.07,Matches
2031,Stipe Perica\Stipe-Perica,hr CRO,FW,Udinese,it Serie A,20,1995,11,5,466,5.2,2,0,2,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches
2032,Mattia Perin\Mattia-Perin,it ITA,GK,Genoa,it Serie A,22,1992,25,25,2250,25.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2033,Ivan Periši?\Ivan-Perisic,hr CRO,MF,Wolfsburg,de Bundesliga,26,1989,2,2,163,1.8,1,0,1,0,0,0,0,0.55,0.00,0.55,0.55,0.55,Matches
2034,Ivan Periši?\Ivan-Perisic,hr CRO,MFFW,Inter,it Serie A,26,1989,34,26,2408,26.8,7,6,7,0,0,5,0,0.26,0.22,0.49,0.26,0.49,Matches
2035,Diego Perotti\Diego-Perotti,ar ARG,FW,Genoa,it Serie A,27,1988,16,14,1082,12.0,1,2,0,1,1,1,2,0.08,0.17,0.25,0.00,0.17,Matches
2036,Diego Perotti\Diego-Perotti,ar ARG,FWMF,Roma,it Serie A,27,1988,15,14,1203,13.4,3,6,3,0,0,2,0,0.22,0.45,0.67,0.22,0.67,Matches
2037,Gaëtan Perrin\Gaetan-Perrin,fr FRA,MF,Lyon,fr Ligue 1,19,1996,3,0,32,0.4,1,0,1,0,0,0,0,2.81,0.00,2.81,2.81,2.81,Matches
2038,Loïc Perrin\Loic-Perrin,fr FRA,DF,Saint-Étienne,fr Ligue 1,29,1985,24,24,2102,23.4,3,1,3,0,0,0,1,0.13,0.04,0.17,0.13,0.17,Matches
2039,Aleksandar Peši?\Aleksandar-Pesic,rs SRB,FWMF,Toulouse,fr Ligue 1,23,1992,23,5,618,6.9,2,1,2,0,0,0,1,0.29,0.15,0.44,0.29,0.44,Matches
2040,Denis Petri?\Denis-Petric,rs SRB,GK,Troyes,fr Ligue 1,27,1988,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2041,Denis Petri?\Denis-Petric,rs SRB,GK,Angers,fr Ligue 1,27,1988,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2042,Petros\Petros,br BRA,MF,Betis,es La Liga,26,1989,30,27,2326,25.8,1,1,1,0,0,8,1,0.04,0.04,0.08,0.04,0.08,Matches
2043,Alexi Peuget\Alexi-Peuget,fr FRA,MFFW,Reims,fr Ligue 1,24,1990,12,8,667,7.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2044,Mathieu Peybernes\Mathieu-Peybernes,fr FRA,DF,Bastia,fr Ligue 1,24,1990,25,23,2042,22.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2045,Germán Pezzella\German-Pezzella,ar ARG,DF,Betis,es La Liga,24,1991,25,23,2167,24.1,3,1,3,0,0,9,0,0.12,0.04,0.17,0.12,0.17,Matches
2046,Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DFMF,Palermo,it Serie A,17,1997,9,7,594,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2047,Romain Philippoteaux\Romain-Philippoteaux,fr FRA,MFFW,Lorient,fr Ligue 1,27,1988,31,16,1427,15.9,0,3,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches
2048,Jessy Pi\Jessy-Pi,fr FRA,MF,Troyes,fr Ligue 1,21,1993,37,35,3178,35.3,3,0,3,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
2049,Pablo Piatti\Pablo-Piatti,ar ARG,FWMF,Valencia,es La Liga,26,1989,21,9,793,8.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2050,Cristiano Piccini\Cristiano-Piccini,it ITA,DF,Betis,es La Liga,22,1992,16,16,1418,15.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2051,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Sunderland,eng Premier League,21,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2052,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Nice,fr Ligue 1,26,1989,33,33,2960,32.9,0,3,0,0,0,10,0,0.00,0.09,0.09,0.00,0.09,Matches
2053,Steven Pienaar\Steven-Pienaar,za RSA,MF,Everton,eng Premier League,33,1982,4,0,122,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2054,Ronaël Pierre-Gabriel\Ronael-Pierre-Gabriel,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,1998,5,4,328,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2055,Erik Pieters\Erik-Pieters,nl NED,DF,Stoke City,eng Premier League,26,1988,35,35,3095,34.4,0,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,Matches
2056,Tomás Pina Isla\Tomas-Pina-Isla,es ESP,MF,Villarreal,es La Liga,27,1987,27,19,1635,18.2,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
2057,Erin Pinheiro\Erin-Pinheiro,cv CPV,MF,Saint-Étienne,fr Ligue 1,18,1997,2,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2058,Mauricio Pinilla\Mauricio-Pinilla,cl CHI,FW,Atalanta,it Serie A,31,1984,20,16,1340,14.9,5,2,5,0,1,9,1,0.34,0.13,0.47,0.34,0.47,Matches
2059,Ivo Pinto\Ivo-Pinto,pt POR,DF,Norwich City,eng Premier League,25,1990,10,9,811,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2060,Giampiero Pinzi\Giampiero-Pinzi,it ITA,MF,Chievo,it Serie A,34,1981,18,9,994,11.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
2061,Laurent Pionnier\Laurent-Pionnier,fr FRA,GK,Montpellier,fr Ligue 1,33,1982,25,25,2250,25.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2062,Gerard Piqué\Gerard-Pique,es ESP,DF,Barcelona,es La Liga,28,1987,30,30,2580,28.7,2,1,2,0,0,12,0,0.07,0.03,0.10,0.07,0.10,Matches
2063,Iván Piris\Ivan-Piris,py PAR,DF,Udinese,it Serie A,26,1989,27,20,1869,20.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2064,Eros Pisano\Eros-Pisano,it ITA,DF,Hellas Verona,it Serie A,28,1987,34,33,2904,32.3,5,0,5,0,0,7,0,0.15,0.00,0.15,0.15,0.15,Matches
2065,?ukasz Piszczek\Lukasz-Piszczek,pl POL,DF,Dortmund,de Bundesliga,30,1985,20,16,1520,16.9,0,3,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches
2066,Piti\Piti,es ESP,MF,Rayo Vallecano,es La Liga,34,1981,8,4,337,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2067,Piti\Piti,es ESP,MFFW,Granada,es La Liga,34,1981,8,5,416,4.6,2,2,2,0,0,3,0,0.43,0.43,0.87,0.43,0.87,Matches
2068,Alessandro Piu\Alessandro-Piu,it ITA,FW,Empoli,it Serie A,19,1996,10,2,219,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2069,Claudio Pizarro\Claudio-Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,36,1978,28,17,1740,19.3,14,3,9,5,6,3,0,0.72,0.16,0.88,0.47,0.62,Matches
2070,Miralem Pjani?\Miralem-Pjanic,ba BIH,MF,Roma,it Serie A,25,1990,33,30,2649,29.4,10,12,9,1,1,11,1,0.34,0.41,0.75,0.31,0.71,Matches
2071,Johny Placide\Johny-Placide,ht HAI,GK,Reims,fr Ligue 1,27,1988,19,17,1619,18.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2072,Carles Planas\Carles-Planas,es ESP,DF,Celta Vigo,es La Liga,24,1991,26,18,1685,18.7,0,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches
2073,Jaroslav Plašil\Jaroslav-Plasil,cz CZE,MF,Bordeaux,fr Ligue 1,33,1982,27,25,2193,24.4,3,3,3,0,0,3,0,0.12,0.12,0.25,0.12,0.25,Matches
2074,Felix Platte\Felix-Platte,de GER,FW,Darmstadt 98,de Bundesliga,19,1996,11,1,149,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2075,Felix Platte\Felix-Platte,de GER,FW,Schalke 04,de Bundesliga,19,1996,1,0,1,0.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2076,Marvin Plattenhardt\Marvin-Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,23,1992,33,33,2970,33.0,2,4,2,0,0,5,0,0.06,0.12,0.18,0.06,0.18,Matches
2077,Alassane Pléa\Alassane-Plea,fr FRA,FW,Nice,fr Ligue 1,22,1993,19,17,1401,15.6,6,4,6,0,0,1,0,0.39,0.26,0.64,0.39,0.64,Matches
2078,Stipe Pletikosa\Stipe-Pletikosa,hr CRO,GK,La Coruña,es La Liga,36,1979,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2079,Sébastien Pocognoli\Sebastien-Pocognoli,be BEL,DFMF,West Brom,eng Premier League,27,1987,1,0,36,0.4,0,1,0,0,0,0,0,0.00,2.50,2.50,0.00,2.50,Matches
2080,Florentin Pogba\Florentin-Pogba,gn GUI,DF,Saint-Étienne,fr Ligue 1,24,1990,24,21,1948,21.6,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches
2081,Paul Pogba\Paul-Pogba,fr FRA,MF,Juventus,it Serie A,22,1993,35,33,3019,33.5,8,12,7,1,2,10,0,0.24,0.36,0.60,0.21,0.57,Matches
2082,Louis Poggi\Louis-Poggi,fr FRA,MF,Gazélec Ajaccio,fr Ligue 1,31,1984,15,9,786,8.7,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
2083,Eugen Polanski\Eugen-Polanski,pl POL,MF,Hoffenheim,de Bundesliga,29,1986,27,20,1759,19.5,1,3,1,0,1,8,0,0.05,0.15,0.20,0.05,0.20,Matches
2084,Andrea Poli\Andrea-Poli,it ITA,MF,Milan,it Serie A,25,1989,18,4,581,6.5,0,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches
2085,Fabrizio Poli\Fabrizio-Poli,it ITA,DFMF,Carpi,it Serie A,26,1989,10,10,848,9.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2086,Matteo Politano\Matteo-Politano,it ITA,FW,Sassuolo,it Serie A,21,1993,28,11,1045,11.6,5,2,5,0,0,3,0,0.43,0.17,0.60,0.43,0.60,Matches
2087,Pierre-Yves Polomat\Pierre-Yves-Polomat,fr FRA,DFMF,Saint-Étienne,fr Ligue 1,21,1993,15,9,919,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2088,Ronaldo Pompeu\Ronaldo-Pompeu,br BRA,MF,Empoli,it Serie A,25,1990,3,1,107,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2089,Andrés Ponce\Andres-Ponce,ve VEN,FW,Sampdoria,it Serie A,18,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2090,Filippo Porcari\Filippo-Porcari,it ITA,MF,Carpi,it Serie A,31,1984,4,2,184,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2091,Jérémie Porsan-Clémenté\Jeremie-Porsan-Clemente,fr FRA,FW,Marseille,fr Ligue 1,17,1997,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2092,Francisco Portillo\Francisco-Portillo,es ESP,MF,Betis,es La Liga,25,1990,19,11,972,10.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2093,Josip Posavec\Josip-Posavec,hr CRO,GK,Palermo,it Serie A,19,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2094,Maxime Poundjé\Maxime-Poundje,fr FRA,DF,Bordeaux,fr Ligue 1,22,1992,14,14,1260,14.0,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
2095,Simon Pouplin\Simon-Pouplin,fr FRA,GK,Nice,fr Ligue 1,30,1985,1,1,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2096,Nick Powell\Nick-Powell,eng ENG,FWMF,Manchester Utd,eng Premier League,21,1994,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2097,Sanjin Prci?\Sanjin-Prcic,ba BIH,MF,Torino,it Serie A,21,1993,2,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2098,Nicolas de Préville\Nicolas-de-Preville,fr FRA,FWMF,Reims,fr Ligue 1,24,1991,36,34,2915,32.4,6,9,6,0,0,4,0,0.19,0.28,0.46,0.19,0.46,Matches
2099,Edgar Prib\Edgar-Prib,de GER,MFDF,Hannover 96,de Bundesliga,25,1989,20,16,1329,14.8,0,2,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches
2100,Xabi Prieto\Xabi-Prieto,es ESP,MF,Real Sociedad,es La Liga,31,1983,36,27,2382,26.5,3,3,2,1,1,3,0,0.11,0.11,0.23,0.08,0.19,Matches
2101,Jérôme Prior\Jerome-Prior,fr FRA,GK,Bordeaux,fr Ligue 1,19,1995,13,11,1076,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2102,Alex Pritchard\Alex-Pritchard,eng ENG,FWMF,Tottenham,eng Premier League,22,1993,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2103,Alex Pritchard\Alex-Pritchard,eng ENG,FWMF,West Brom,eng Premier League,22,1993,2,0,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2104,Sloan Privat\Sloan-Privat,fr FRA,FW,Guingamp,fr Ligue 1,26,1989,27,14,1253,13.9,7,1,7,0,1,3,0,0.50,0.07,0.57,0.50,0.57,Matches
2105,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,eng Premier League,28,1987,21,19,1778,19.8,2,0,2,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
2106,Vasyl Pryima\Vasyl-Pryima,ua UKR,DF,Frosinone,it Serie A,24,1991,5,3,295,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2107,Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Empoli,it Serie A,24,1991,38,33,3033,33.7,6,3,6,0,0,1,0,0.18,0.09,0.27,0.18,0.27,Matches
2108,Paulin Puel\Paulin-Puel,fr FRA,FW,Nice,fr Ligue 1,18,1997,11,2,190,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2109,Marc Pugh\Marc-Pugh,eng ENG,MF,Bournemouth,eng Premier League,28,1987,26,15,1337,14.9,3,2,3,0,0,1,0,0.20,0.13,0.34,0.20,0.34,Matches
2110,Maurizio Pugliesi\Maurizio-Pugliesi,it ITA,GK,Empoli,it Serie A,38,1976,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2111,Grégory Pujol\Gregory-Pujol,fr FRA,FW,Gazélec Ajaccio,fr Ligue 1,35,1980,19,12,1139,12.7,5,0,5,0,0,2,0,0.40,0.00,0.40,0.40,0.40,Matches
2112,Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,it Serie A,21,1994,13,6,689,7.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2113,Christian Pulisic\Christian-Pulisic,us USA,MFFW,Dortmund,de Bundesliga,16,1998,9,4,389,4.3,2,0,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches
2114,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,eng Premier League,29,1986,31,31,2615,29.1,2,3,2,0,0,3,0,0.07,0.10,0.17,0.07,0.17,Matches
2115,Leandro Putaro\Leandro-Putaro,de GER,FWMF,Wolfsburg,de Bundesliga,18,1997,4,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2116,Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Torino,it Serie A,32,1983,16,16,1349,15.0,5,0,4,1,1,0,0,0.33,0.00,0.33,0.27,0.27,Matches
2117,Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,it Serie A,32,1983,16,13,1223,13.6,3,0,3,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
2118,Robin Quaison\Robin-Quaison,se SWE,FWMF,Palermo,it Serie A,21,1993,30,14,1511,16.8,1,2,1,0,0,5,0,0.06,0.12,0.18,0.06,0.18,Matches
2119,Josué Quijano\Josue-Quijano,ni NCA,DF,Rayo Vallecano,es La Liga,24,1991,27,22,2051,22.8,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches
2120,Juan Quintero\Juan-Quintero,co COL,MFFW,Rennes,fr Ligue 1,22,1993,12,9,812,9.0,1,0,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches
2121,Antoine Rabillard\Antoine-Rabillard,fr FRA,FW,Marseille,fr Ligue 1,19,1995,3,1,86,1.0,1,0,1,0,0,1,0,1.05,0.00,1.05,1.05,1.05,Matches
2122,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,20,1995,24,19,1610,17.9,1,1,1,0,0,4,1,0.06,0.06,0.11,0.06,0.11,Matches
2123,Nemanja Radoja\Nemanja-Radoja,rs SRB,MF,Celta Vigo,es La Liga,22,1993,30,15,1462,16.2,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches
2124,Josip Radoševi?\Josip-Radosevic,hr CRO,MF,Eibar,es La Liga,21,1994,8,5,407,4.5,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
2125,Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Chievo,it Serie A,26,1988,26,25,2076,23.1,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
2126,?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,it Serie A,28,1986,13,13,1089,12.1,0,1,0,0,0,3,1,0.00,0.08,0.08,0.00,0.08,Matches
2127,Boris Radunovi?\Boris-Radunovic,rs SRB,GK,Atalanta,it Serie A,19,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2128,Rafael\Rafael,br BRA,DF,Lyon,fr Ligue 1,25,1990,21,18,1448,16.1,1,2,1,0,0,8,0,0.06,0.12,0.19,0.06,0.19,Matches
2129,Rafael\Rafael,br BRA,GK,Hellas Verona,it Serie A,33,1982,12,12,1010,11.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
2130,Juan Rafael Fuentes\Juan-Rafael-Fuentes,es ESP,DF,Espanyol,es La Liga,25,1990,10,9,754,8.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2131,Albert Rafetraniaina\Albert-Rafetraniaina,mg MAD,DFMF,Nice,fr Ligue 1,18,1996,1,0,4,0.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2132,Raffael\Raffael,br BRA,FWMF,M'Gladbach,de Bundesliga,30,1985,31,30,2676,29.7,13,10,12,1,1,2,0,0.44,0.34,0.77,0.40,0.74,Matches
2133,Rafinha\Rafinha,br BRA,FWMF,Barcelona,es La Liga,22,1993,6,3,283,3.1,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
2134,Rafinha\Rafinha,br BRA,DFMF,Bayern Munich,de Bundesliga,29,1985,25,18,1754,19.5,0,3,0,0,0,7,0,0.00,0.15,0.15,0.00,0.15,Matches
2135,Andrea Raggi\Andrea-Raggi,it ITA,DF,Monaco,fr Ligue 1,31,1984,31,29,2607,29.0,2,1,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,Matches
2136,Stéphan Raheriharimanana\Stephan-Raheriharimanana,mg MAD,MF,Nice,fr Ligue 1,21,1993,4,1,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2137,Baba Rahman\Baba-Rahman,gh GHA,DF,Chelsea,eng Premier League,21,1994,15,11,1018,11.3,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches
2138,Antonio Raillo\Antonio-Raillo,es ESP,DF,Espanyol,es La Liga,23,1991,5,5,450,5.0,1,0,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
2139,Cristian Raimondi\Cristian-Raimondi,it ITA,DFMF,Atalanta,it Serie A,34,1981,18,6,757,8.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2140,Alexandre Raineau\Alexandre-Raineau,fr FRA,DF,Caen,fr Ligue 1,29,1986,7,3,324,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2141,Slobodan Rajkovi?\Slobodan-Rajkovic,rs SRB,DF,Darmstadt 98,de Bundesliga,26,1989,15,12,1010,11.2,1,1,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches
2142,Ivan Rakiti?\Ivan-Rakitic,hr CRO,MF,Barcelona,es La Liga,27,1988,36,30,2567,28.5,7,2,7,0,0,3,0,0.25,0.07,0.32,0.25,0.32,Matches
2143,André Ramalho\Andre-Ramalho,br BRA,DF,Leverkusen,de Bundesliga,23,1992,19,11,1128,12.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2144,Adil Rami\Adil-Rami,fr FRA,DF,Sevilla,es La Liga,29,1985,28,28,2424,26.9,0,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches
2145,Ramires\Ramires,br BRA,MF,Chelsea,eng Premier League,28,1987,12,7,609,6.8,2,0,2,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches
2146,Gastón Ramírez\Gaston-Ramirez,uy URU,FWMF,Southampton,eng Premier League,24,1990,3,0,31,0.3,0,1,0,0,0,0,0,0.00,2.90,2.90,0.00,2.90,Matches
2147,Sandro Ramírez\Sandro-Ramirez,es ESP,FW,Barcelona,es La Liga,20,1995,10,4,350,3.9,0,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches
2148,Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,es La Liga,30,1984,23,21,1790,19.9,0,1,0,0,0,7,1,0.00,0.05,0.05,0.00,0.05,Matches
2149,Adrián Ramos\Adrian-Ramos,co COL,FWMF,Dortmund,de Bundesliga,29,1986,27,9,945,10.5,9,4,9,0,0,0,0,0.86,0.38,1.24,0.86,1.24,Matches
2150,Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,es La Liga,29,1986,23,23,1939,21.5,2,2,2,0,0,9,2,0.09,0.09,0.19,0.09,0.19,Matches
2151,Aaron Ramsey\Aaron-Ramsey,wls WAL,MF,Arsenal,eng Premier League,24,1990,31,29,2623,29.1,5,4,5,0,0,4,0,0.17,0.14,0.31,0.17,0.31,Matches
2152,Connor Randall\Connor-Randall,eng ENG,DF,Liverpool,eng Premier League,19,1995,3,2,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2153,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,eng Premier League,28,1987,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2154,Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,eng Premier League,32,1982,23,20,1820,20.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
2155,Antony Ranieri\Antony-Ranieri,fr FRA,FW,Nice,fr Ligue 1,18,1997,2,0,6,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2156,Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Sampdoria,it Serie A,27,1988,14,13,1143,12.7,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
2157,Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,it Serie A,27,1988,10,1,218,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2158,Tokelo Rantie\Tokelo-Rantie,za RSA,FW,Bournemouth,eng Premier League,24,1990,3,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2159,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,eng Premier League,17,1997,11,11,855,9.5,5,2,5,0,0,0,0,0.53,0.21,0.74,0.53,0.74,Matches
