Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2385,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Bayern Munich,de Bundesliga,20,1991,26,13,1376,15.3,4,5,4,0,0,1,0,0.26,0.33,0.59,0.26,0.59,Matches
2386,Billy Sharp\Billy-Sharp,eng ENG,FW,Southampton,eng Premier League,26,1986,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2387,Luke Shaw\Luke-Shaw,eng ENG,DFMF,Southampton,eng Premier League,17,1995,25,22,1948,21.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2388,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,24,1987,37,37,3330,37.0,1,1,1,0,0,9,0,0.03,0.03,0.05,0.03,0.05,Matches
2389,Brek Shea\Brek-Shea,us USA,DFFW,Stoke City,eng Premier League,22,1990,2,0,92,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2390,Itay Shechter\Itay-Shechter,il ISR,FW,Swansea City,eng Premier League,25,1987,18,7,629,7.0,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches
2391,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Liverpool,eng Premier League,20,1992,19,9,924,10.3,1,0,1,0,0,3,1,0.10,0.00,0.10,0.10,0.10,Matches
2392,Masoud Shojaei\Masoud-Shojaei,ir IRN,MF,Osasuna,es La Liga,28,1984,14,2,418,4.6,1,0,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
2393,Nicky Shorey\Nicky-Shorey,eng ENG,DFMF,Reading,eng Premier League,31,1981,17,16,1445,16.1,0,4,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches
2394,Ryan Shotton\Ryan-Shotton,eng ENG,DFFW,Stoke City,eng Premier League,23,1988,23,20,1821,20.2,0,1,0,0,0,5,1,0.00,0.05,0.05,0.00,0.05,Matches
2395,Djibril Sidibé\Djibril-Sidibe,fr FRA,DFMF,Lille,fr Ligue 1,20,1992,14,7,786,8.7,1,1,1,0,0,3,0,0.11,0.11,0.23,0.11,0.23,Matches
2396,Steve Sidwell\Steve-Sidwell,eng ENG,MF,Fulham,eng Premier League,29,1982,28,24,2107,23.4,4,2,3,1,1,7,2,0.17,0.09,0.26,0.13,0.21,Matches
2397,Franck Signorino\Franck-Signorino,fr FRA,DF,Reims,fr Ligue 1,30,1981,22,20,1808,20.1,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
2398,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,FWMF,Tottenham,eng Premier League,22,1989,33,12,1235,13.7,3,4,3,0,0,0,0,0.22,0.29,0.51,0.22,0.51,Matches
2399,David Silva\David-Silva,es ESP,FWMF,Manchester City,eng Premier League,26,1986,32,29,2508,27.9,4,8,4,0,1,2,0,0.14,0.29,0.43,0.14,0.43,Matches
2400,Francisco Silva\Francisco-Silva,cl CHI,DFMF,Osasuna,es La Liga,26,1986,16,14,1301,14.5,1,1,1,0,0,3,1,0.07,0.07,0.14,0.07,0.14,Matches
2401,Gabriel Silva\Gabriel-Silva,br BRA,DFMF,Udinese,it Serie A,21,1991,18,13,1231,13.7,1,3,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,Matches
2402,Marco da Silva\Marco-da-Silva,fr FRA,MF,Valenciennes,fr Ligue 1,20,1992,2,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2403,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,27,1984,22,22,1899,21.1,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
2404,Victor da Silva\Victor-da-Silva,br BRA,MF,Chievo,it Serie A,17,1995,1,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2405,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Inter,it Serie A,27,1984,9,6,568,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2406,Sílvio\Silvio,pt POR,DF,Atlético Madrid,es La Liga,24,1987,1,1,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2407,Sílvio\Silvio,pt POR,DF,La Coruña,es La Liga,24,1987,17,16,1340,14.9,2,0,2,0,0,2,1,0.13,0.00,0.13,0.13,0.13,Matches
2408,Timmy Simons\Timmy-Simons,be BEL,DFMF,Nürnberg,de Bundesliga,35,1976,34,34,3028,33.6,5,0,2,3,4,4,0,0.15,0.00,0.15,0.06,0.06,Matches
2409,Danny Simpson\Danny-Simpson,eng ENG,DF,Newcastle Utd,eng Premier League,25,1987,19,18,1518,16.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2410,Scott Sinclair\Scott-Sinclair,eng ENG,FWMF,Manchester City,eng Premier League,23,1989,11,2,198,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2411,Scott Sinclair\Scott-Sinclair,eng ENG,FWMF,Swansea City,eng Premier League,23,1989,1,0,14,0.2,1,0,1,0,0,0,0,6.43,0.00,6.43,6.43,6.43,Matches
2412,Giovanni Sio\Giovanni-Sio,ci CIV,FWMF,Sochaux,fr Ligue 1,23,1989,13,13,1094,12.2,4,2,4,0,0,3,0,0.33,0.16,0.49,0.33,0.49,Matches
2413,Giovanni Sio\Giovanni-Sio,ci CIV,FWMF,Augsburg,de Bundesliga,23,1989,6,0,136,1.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2414,Guilherme Siqueira\Guilherme-Siqueira,br BRA,DFMF,Granada,es La Liga,26,1986,35,35,2986,33.2,6,2,0,6,7,8,1,0.18,0.06,0.24,0.00,0.06,Matches
2415,Pantxi Sirieix\Pantxi-Sirieix,fr FRA,MF,Toulouse,fr Ligue 1,31,1980,23,14,1264,14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2416,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Paris S-G,fr Ligue 1,25,1987,33,33,2927,32.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2417,Maicon Sisenando\Maicon-Sisenando,br BRA,DF,Manchester City,eng Premier League,31,1981,9,4,521,5.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2418,Sisi\Sisi,es ESP,FWMF,Osasuna,es La Liga,26,1986,11,11,781,8.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2419,Abdoul Sissoko\Abdoul-Sissoko,fr FRA,MF,Brest,fr Ligue 1,22,1990,37,35,3069,34.1,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
2420,Mohamed Sissoko\Mohamed-Sissoko,ml MLI,MF,Paris S-G,fr Ligue 1,27,1985,3,1,98,1.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2421,Mohamed Sissoko\Mohamed-Sissoko,ml MLI,MF,Fiorentina,it Serie A,27,1985,5,1,120,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2422,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Newcastle Utd,eng Premier League,22,1989,12,12,1067,11.9,3,2,3,0,0,2,0,0.25,0.17,0.42,0.25,0.42,Matches
2423,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Toulouse,fr Ligue 1,22,1989,19,18,1551,17.2,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
2424,Martin Škrtel\Martin-Skrtel,sk SVK,DF,Liverpool,eng Premier League,27,1984,25,23,2080,23.1,2,0,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches
2425,Petar Sliškovi?\Petar-Sliskovic,hr CRO,FW,Mainz 05,de Bundesliga,21,1991,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2426,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,22,1989,15,10,1020,11.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2427,Alex Smith\Alex-Smith,eng ENG,DF,Fulham,eng Premier League,20,1991,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2428,Wesley Sneijder\Wesley-Sneijder,nl NED,MF,Inter,it Serie A,28,1984,5,5,360,4.0,1,1,1,0,0,0,0,0.25,0.25,0.50,0.25,0.50,Matches
2429,Robert Snodgrass\Robert-Snodgrass,sct SCO,FWMF,Norwich City,eng Premier League,24,1987,37,35,3049,33.9,6,6,6,0,0,8,0,0.18,0.18,0.35,0.18,0.35,Matches
2430,Artur Sobiech\Artur-Sobiech,pl POL,FW,Hannover 96,de Bundesliga,22,1990,25,9,923,10.3,5,2,5,0,0,4,0,0.49,0.20,0.68,0.49,0.68,Matches
2431,Lasse Sobiech\Lasse-Sobiech,de GER,DFMF,Greuther Fürth,de Bundesliga,21,1991,24,17,1621,18.0,2,0,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches
2432,Danilo Soddimo\Danilo-Soddimo,it ITA,MF,Pescara,it Serie A,24,1987,1,0,18,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2433,Enrique Sola\Enrique-Sola,es ESP,FW,Osasuna,es La Liga,26,1986,31,24,2056,22.8,8,1,8,0,0,4,0,0.35,0.04,0.39,0.35,0.39,Matches
2434,Roberto Soldado\Roberto-Soldado,es ESP,FW,Valencia,es La Liga,27,1985,35,33,2919,32.4,24,5,19,5,6,10,0,0.74,0.15,0.89,0.59,0.74,Matches
2435,Alex Song\Alex-Song,cm CMR,DFMF,Barcelona,es La Liga,24,1987,20,17,1539,17.1,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
2436,Oliver Sorg\Oliver-Sorg,de GER,DF,Freiburg,de Bundesliga,22,1990,32,32,2866,31.8,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
2437,Roberto Soriano\Roberto-Soriano,it ITA,MF,Sampdoria,it Serie A,21,1991,24,8,998,11.1,0,2,0,0,0,4,0,0.00,0.18,0.18,0.00,0.18,Matches
2438,Olivier Sorlin\Olivier-Sorlin,fr FRA,MF,Evian,fr Ligue 1,33,1979,36,36,3177,35.3,0,4,0,0,0,8,0,0.00,0.11,0.11,0.00,0.11,Matches
2439,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,33,1979,20,20,1800,20.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2440,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Palermo,it Serie A,33,1979,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2441,Elkin Soto\Elkin-Soto,co COL,MF,Mainz 05,de Bundesliga,31,1980,28,25,2105,23.4,1,2,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,Matches
2442,Pape Souaré\Pape-Souare,sn SEN,DF,Reims,fr Ligue 1,22,1990,23,20,1718,19.1,0,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,Matches
2443,Modou Sougou\Modou-Sougou,sn SEN,FWMF,Marseille,fr Ligue 1,27,1984,14,4,411,4.6,0,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
2444,Richard Soumah\Richard-Soumah,gn GUI,MF,Brest,fr Ligue 1,25,1986,9,5,500,5.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2445,Ali Sowe\Ali-Sowe,gm GAM,FW,Chievo,it Serie A,18,1994,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2446,Emir Spahi?\Emir-Spahic,ba BIH,DF,Sevilla,es La Liga,31,1980,22,22,1955,21.7,1,0,1,0,0,10,0,0.05,0.00,0.05,0.05,0.05,Matches
2447,Jordan Spence\Jordan-Spence,eng ENG,DF,West Ham,eng Premier League,22,1990,4,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2448,Lukas Spendlhofer\Lukas-Spendlhofer,at AUT,DF,Inter,it Serie A,19,1993,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2449,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Catania,it Serie A,29,1983,29,29,2533,28.1,2,1,2,0,0,9,0,0.07,0.04,0.11,0.07,0.11,Matches
2450,Nikos Spyropoulos\Nikos-Spyropoulos,gr GRE,DF,Chievo,it Serie A,28,1983,2,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2451,Lorenzo Squizzi\Lorenzo-Squizzi,it ITA,GK,Chievo,it Serie A,38,1974,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2452,Ronnie Stam\Ronnie-Stam,nl NED,DFMF,Wigan Athletic,eng Premier League,28,1984,17,11,1012,11.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2453,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Montpellier,fr Ligue 1,21,1990,21,18,1687,18.7,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matches
2454,Marius Stankevi?ius\Marius-Stankevicius,lt LTU,DFMF,Lazio,it Serie A,31,1981,3,2,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2455,Dejan Stankovi?\Dejan-Stankovic,rs SRB,MF,Inter,it Serie A,33,1978,3,1,114,1.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2456,Niklas Stark\Niklas-Stark,de GER,DFMF,Nürnberg,de Bundesliga,17,1995,3,2,208,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2457,Tom Starke\Tom-Starke,de GER,GK,Bayern Munich,de Bundesliga,31,1981,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2458,Maarten Stekelenburg\Maarten-Stekelenburg,nl NED,GK,Roma,it Serie A,29,1982,19,19,1665,18.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2459,Guglielmo Stendardo\Guglielmo-Stendardo,it ITA,DF,Atalanta,it Serie A,31,1981,32,29,2634,29.3,2,1,2,0,0,9,0,0.07,0.03,0.10,0.07,0.10,Matches
2460,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,16,1995,5,2,217,2.4,0,1,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41,Matches
2461,Raheem Sterling\Raheem-Sterling,eng ENG,FWMF,Liverpool,eng Premier League,17,1994,24,19,1748,19.4,2,2,2,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches
2462,Aleksandar Stevanovi?\Aleksandar-Stevanovic,de GER,MF,Werder Bremen,de Bundesliga,20,1992,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2463,Alen Stevanovi?\Alen-Stevanovic,rs SRB,FWMF,Torino,it Serie A,21,1991,15,8,679,7.5,2,1,2,0,0,1,0,0.27,0.13,0.40,0.27,0.40,Matches
2464,Miroslav Stevanovi?\Miroslav-Stevanovic,ba BIH,FWMF,Sevilla,es La Liga,22,1990,7,0,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2465,Enda Stevens\Enda-Stevens,ie IRL,DFMF,Aston Villa,eng Premier League,22,1990,7,6,470,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2466,Zoltán Stieber\Zoltan-Stieber,hu HUN,FWMF,Greuther Fürth,de Bundesliga,23,1988,16,14,1178,13.1,3,1,3,0,0,1,0,0.23,0.08,0.31,0.23,0.31,Matches
2467,Lars Stindl\Lars-Stindl,de GER,FWMF,Hannover 96,de Bundesliga,23,1988,18,17,1511,16.8,2,3,2,0,0,5,0,0.12,0.18,0.30,0.12,0.30,Matches
2468,David Stockdale\David-Stockdale,eng ENG,GK,Fulham,eng Premier League,26,1985,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2469,Adrian Stoian\Adrian-Stoian,ro ROU,MF,Chievo,it Serie A,21,1991,20,7,834,9.3,3,1,3,0,0,1,0,0.32,0.11,0.43,0.32,0.43,Matches
2470,Dejan Stojanovi?\Dejan-Stojanovic,at AUT,GK,Bologna,it Serie A,19,1993,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2471,Marco Storari\Marco-Storari,it ITA,GK,Juventus,it Serie A,35,1977,6,6,529,5.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2472,Martin Stranzl\Martin-Stranzl,at AUT,DFMF,M'Gladbach,de Bundesliga,32,1980,26,26,2273,25.3,5,0,5,0,0,5,1,0.20,0.00,0.20,0.20,0.20,Matches
2473,Rodney Strasser\Rodney-Strasser,sl SLE,MF,Parma,it Serie A,22,1990,2,0,27,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2474,Denis Streker\Denis-Streker,de GER,MF,Hoffenheim,de Bundesliga,21,1991,4,2,232,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2475,Cristhian Stuani\Cristhian-Stuani,uy URU,FWMF,Espanyol,es La Liga,25,1986,32,21,2143,23.8,7,4,7,0,0,14,0,0.29,0.17,0.46,0.29,0.46,Matches
2476,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Chelsea,eng Premier League,22,1989,7,1,168,1.9,1,0,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54,Matches
2477,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,eng Premier League,22,1989,14,11,1085,12.1,10,3,9,1,1,2,0,0.83,0.25,1.08,0.75,1.00,Matches
2478,Luis Suárez\Luis-Suarez,uy URU,FW,Liverpool,eng Premier League,25,1987,33,33,2953,32.8,23,5,23,0,0,10,0,0.70,0.15,0.85,0.70,0.85,Matches
2479,Mario Suárez\Mario-Suarez,es ESP,MF,Atlético Madrid,es La Liga,25,1987,29,23,2001,22.2,1,1,1,0,0,10,2,0.04,0.04,0.09,0.04,0.09,Matches
2480,Neven Suboti?\Neven-Subotic,rs SRB,DF,Dortmund,de Bundesliga,23,1988,25,25,2241,24.9,3,0,3,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches
2481,Sergiu Suciu\Sergiu-Suciu,ro ROU,MF,Torino,it Serie A,22,1990,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2482,Niklas Süle\Niklas-Sule,de GER,DF,Hoffenheim,de Bundesliga,16,1995,1,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2483,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,23,1989,29,20,2046,22.7,0,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
2484,Gilles Sunu\Gilles-Sunu,tg TOG,FWMF,Lorient,fr Ligue 1,21,1991,17,2,424,4.7,3,0,3,0,0,0,0,0.64,0.00,0.64,0.64,0.64,Matches
2485,Andrew Surman\Andrew-Surman,eng ENG,MF,Norwich City,eng Premier League,25,1986,4,4,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2486,Markel Susaeta\Markel-Susaeta,es ESP,FWMF,Athletic Club,es La Liga,24,1987,36,36,3062,34.0,7,5,7,0,0,8,1,0.21,0.15,0.35,0.21,0.35,Matches
2487,Suso\Suso,es ESP,FWMF,Liverpool,eng Premier League,18,1993,14,8,601,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2488,Bo Svensson\Bo-Svensson,dk DEN,DF,Mainz 05,de Bundesliga,32,1979,25,25,2146,23.8,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
2489,Issiaga Sylla\Issiaga-Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,18,1994,4,3,231,2.6,1,0,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches
2490,Yacouba Sylla\Yacouba-Sylla,ml MLI,MF,Aston Villa,eng Premier League,21,1990,11,7,595,6.6,0,2,0,0,0,3,0,0.00,0.30,0.30,0.00,0.30,Matches
2491,Ádám Szalai\Adam-Szalai,hu HUN,FW,Mainz 05,de Bundesliga,24,1987,29,26,2398,26.6,13,2,12,1,2,6,0,0.49,0.08,0.56,0.45,0.53,Matches
2492,Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Arsenal,eng Premier League,22,1990,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2493,Frederik Sørensen\Frederik-Sorensen,dk DEN,DF,Bologna,it Serie A,20,1992,25,20,1826,20.3,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,Matches
2494,Adel Taarabt\Adel-Taarabt,ma MAR,FWMF,QPR,eng Premier League,23,1989,31,25,2243,24.9,5,4,5,0,1,5,0,0.20,0.16,0.36,0.20,0.36,Matches
2495,Franck Tabanou\Franck-Tabanou,fr FRA,DFFW,Toulouse,fr Ligue 1,23,1989,34,34,2763,30.7,4,4,4,0,0,6,1,0.13,0.13,0.26,0.13,0.26,Matches
2496,Jay Tabb\Jay-Tabb,ie IRL,MF,Reading,eng Premier League,28,1984,12,12,1016,11.3,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
2497,Mickaël Tacalfred\Mickael-Tacalfred,gp GLP,DF,Reims,fr Ligue 1,31,1981,28,26,2418,26.9,0,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04,Matches
2498,Panagiotis Tachtsidis\Panagiotis-Tachtsidis,gr GRE,MF,Roma,it Serie A,21,1991,21,17,1438,16.0,1,2,1,0,0,8,1,0.06,0.13,0.19,0.06,0.19,Matches
2499,Rodrigo Taddei\Rodrigo-Taddei,br BRA,DFFW,Roma,it Serie A,32,1980,4,2,220,2.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2500,Saphir Taïder\Saphir-Taider,dz ALG,MF,Bologna,it Serie A,20,1992,34,32,2878,32.0,3,2,3,0,0,4,1,0.09,0.06,0.16,0.09,0.16,Matches
2501,Gabriel Tama?\Gabriel-Tamas,ro ROU,DF,West Brom,eng Premier League,28,1983,11,7,634,7.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2502,Raúl Tamudo\Raul-Tamudo,es ESP,FW,Rayo Vallecano,es La Liga,34,1977,4,0,63,0.7,1,0,1,0,0,0,0,1.43,0.00,1.43,1.43,1.43,Matches
2503,Serdar Tasci\Serdar-Tasci,de GER,DF,Stuttgart,de Bundesliga,25,1987,25,25,2168,24.1,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
2504,Alan Tate\Alan-Tate,eng ENG,DF,Swansea City,eng Premier League,29,1982,3,2,162,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2505,James Tavernier\James-Tavernier,eng ENG,DF,Newcastle Utd,eng Premier League,20,1991,2,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2506,Matthew Taylor\Matthew-Taylor,eng ENG,DFMF,West Ham,eng Premier League,30,1981,28,14,1377,15.3,1,2,1,0,0,2,0,0.07,0.13,0.20,0.07,0.20,Matches
2507,Neil Taylor\Neil-Taylor,wls WAL,DF,Swansea City,eng Premier League,23,1989,6,4,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2508,Ryan Taylor\Ryan-Taylor,eng ENG,DFMF,Newcastle Utd,eng Premier League,27,1984,1,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2509,Steven Taylor\Steven-Taylor,eng ENG,DF,Newcastle Utd,eng Premier League,26,1986,25,24,2136,23.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2510,Stuart Taylor\Stuart-Taylor,eng ENG,GK,Reading,eng Premier League,31,1980,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2511,Somen Tchoyi\Somen-Tchoyi,cm CMR,MF,Augsburg,de Bundesliga,29,1983,2,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2512,Jorge Teixeira\Jorge-Teixeira,pt POR,DF,Siena,it Serie A,25,1986,9,9,810,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2513,Sergio Tejera\Sergio-Tejera,es ESP,MF,Espanyol,es La Liga,22,1990,12,3,337,3.7,1,0,1,0,0,5,0,0.27,0.00,0.27,0.27,0.27,Matches
2514,Cristian Tello\Cristian-Tello,es ESP,FWMF,Barcelona,es La Liga,20,1991,22,12,1178,13.1,7,4,7,0,0,0,0,0.53,0.31,0.84,0.53,0.84,Matches
2515,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,M'Gladbach,de Bundesliga,20,1992,34,34,3046,33.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2516,Christian Terlizzi\Christian-Terlizzi,it ITA,DF,Pescara,it Serie A,32,1979,11,11,897,10.0,2,0,2,0,0,2,1,0.20,0.00,0.20,0.20,0.20,Matches
2517,Christian Terlizzi\Christian-Terlizzi,it ITA,DF,Siena,it Serie A,32,1979,9,9,778,8.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
2518,Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,de Bundesliga,21,1991,6,1,163,1.8,1,1,1,0,0,0,0,0.55,0.55,1.10,0.55,1.10,Matches
2519,John Terry\John-Terry,eng ENG,DF,Chelsea,eng Premier League,31,1980,14,11,950,10.6,4,0,4,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches
2520,Claudio Terzi\Claudio-Terzi,it ITA,DF,Siena,it Serie A,28,1984,8,8,720,8.0,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
2521,Robert Tesche\Robert-Tesche,de GER,MF,Düsseldorf,de Bundesliga,25,1987,14,12,1029,11.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2522,Robert Tesche\Robert-Tesche,de GER,MF,Hamburger SV,de Bundesliga,25,1987,4,0,85,0.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2523,Alexander Tettey\Alexander-Tettey,no NOR,MF,Norwich City,eng Premier League,26,1986,27,21,1904,21.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2524,Carlos Tevez\Carlos-Tevez,ar ARG,FWMF,Manchester City,eng Premier League,28,1984,34,28,2393,26.6,11,8,9,2,2,3,0,0.41,0.30,0.71,0.34,0.64,Matches
2525,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Bastia,fr Ligue 1,19,1993,32,25,2249,25.0,10,1,9,1,1,4,1,0.40,0.04,0.44,0.36,0.40,Matches
